timestamp,open,high,low,close,volume
2024-01-02 13:45:00,2434.66,2438.12,2431.55,2433.71,9613
2024-01-02 13:50:00,2433.71,2442.16,2433.23,2435.61,9962
2024-01-02 13:55:00,2435.61,2443.39,2434.19,2436.37,20686
2024-01-02 14:00:00,2436.37,2441.96,2433.5,2439.81,62740
2024-01-02 14:05:00,2439.81,2440.86,2432.86,2436.05,16236
2024-01-02 14:10:00,2436.05,2446.32,2424.98,2435.22,93672
2024-01-02 14:15:00,2435.22,2436.99,2420.36,2433.54,19377
2024-01-02 14:20:00,2433.54,2441.26,2423.38,2437.22,50808
2024-01-02 14:25:00,2437.22,2438.21,2434.99,2436.37,6615
2024-01-02 14:30:00,2436.37,2448.14,2430.41,2430.44,5185
2024-01-02 14:35:00,2430.44,2435.34,2427.32,2432.02,145611
2024-01-02 14:40:00,2432.02,2439.64,2425.94,2432.92,21610
2024-01-02 14:45:00,2432.92,2438.64,2427.97,2428.48,16012
2024-01-02 14:50:00,2428.48,2434.04,2419.79,2431.53,63884
2024-01-02 14:55:00,2431.53,2438.24,2423.3,2427.29,32741
2024-01-02 15:00:00,2427.29,2444.47,2422.87,2432.78,80226
2024-01-02 15:05:00,2432.78,2438.51,2426.55,2431.67,14383
2024-01-02 15:10:00,2431.67,2444.81,2430.83,2431.04,4933
2024-01-02 15:15:00,2431.04,2441.24,2427.61,2435.83,29913
2024-01-02 15:20:00,2435.83,2444.78,2423.08,2439.34,10809
2024-01-02 15:25:00,2439.34,2444.99,2430.22,2438.63,32497
2024-01-03 09:15:00,2438.63,2443.18,2436.85,2438.06,23532
2024-01-03 09:20:00,2438.06,2439.78,2434.16,2438.23,37677
2024-01-03 09:25:00,2438.23,2442.37,2434.68,2439.36,21272
2024-01-03 09:30:00,2439.36,2442.27,2435.08,2437.17,16430
2024-01-03 09:35:00,2437.17,2441.13,2434.51,2438.6,62179
2024-01-03 09:40:00,2438.6,2444.44,2434.63,2434.64,22188
2024-01-03 09:45:00,2434.64,2441.38,2428.62,2434.74,63615
2024-01-03 09:50:00,2434.74,2442.08,2432.43,2436.35,9712
2024-01-03 09:55:00,2436.35,2443.42,2430.74,2433.56,45435
2024-01-03 10:00:00,2433.56,2434.31,2421.39,2428.27,15828
2024-01-03 10:05:00,2428.27,2436.56,2426.48,2430.53,8679
2024-01-03 10:10:00,2430.53,2436.35,2427.39,2432.25,13672
2024-01-03 10:15:00,2432.25,2436.5,2422.5,2426.44,102837
2024-01-03 10:20:00,2426.44,2428.38,2424.27,2425.71,13045
2024-01-03 10:25:00,2425.71,2431.4,2423.66,2423.98,20678
2024-01-03 10:30:00,2423.98,2435.64,2420.99,2427.64,43028
2024-01-03 10:35:00,2427.64,2431.2,2422.42,2429.19,11253
2024-01-03 10:40:00,2429.19,2431.02,2426.16,2428.69,50003
2024-01-03 10:45:00,2428.69,2429.59,2420.7,2425.63,62629
2024-01-03 10:50:00,2425.63,2428.35,2415.97,2426.34,2619
2024-01-03 10:55:00,2426.34,2433.81,2424.67,2427.05,23593
2024-01-03 11:00:00,2427.05,2430.76,2419.23,2425.33,11971
2024-01-03 11:05:00,2425.33,2429.88,2416.83,2425.91,8619
2024-01-03 11:10:00,2425.91,2428.33,2424.22,2426.61,63949
2024-01-03 11:15:00,2426.61,2427.04,2422.92,2423.29,14160
2024-01-03 11:20:00,2423.29,2425.23,2418.49,2421.84,11113
2024-01-03 11:25:00,2421.84,2422.16,2414.74,2422.14,35277
2024-01-03 11:30:00,2422.14,2427.66,2417.9,2423.3,46429
2024-01-03 11:35:00,2423.3,2428.44,2420.72,2426.17,20432
2024-01-03 11:40:00,2426.17,2427.04,2419.91,2426.49,88041
2024-01-03 11:45:00,2426.49,2428.77,2421.19,2426.36,9129
2024-01-03 11:50:00,2426.36,2428.82,2424.6,2428.47,4776
2024-01-03 11:55:00,2428.47,2431.43,2426.56,2430.06,59906
2024-01-03 12:00:00,2430.06,2433.17,2417.5,2431.48,15081
2024-01-03 12:05:00,2431.48,2443.51,2429.87,2432.16,9584
2024-01-03 12:10:00,2432.16,2432.7,2429.56,2432.56,18952
2024-01-03 12:15:00,2432.56,2442.45,2417.49,2427.7,40419
2024-01-03 12:20:00,2427.7,2432.19,2420.96,2426.0,45060
2024-01-03 12:25:00,2426.0,2435.38,2421.35,2424.88,12120
2024-01-03 12:30:00,2424.88,2425.25,2413.67,2419.65,12572
2024-01-03 12:35:00,2419.65,2431.15,2414.92,2420.06,70874
2024-01-03 12:40:00,2420.06,2429.36,2419.91,2421.71,12448
2024-01-03 12:45:00,2421.71,2434.9,2415.56,2420.94,15876
2024-01-03 12:50:00,2420.94,2422.94,2413.09,2420.46,64939
2024-01-03 12:55:00,2420.46,2421.32,2417.02,2419.72,9096
2024-01-03 13:00:00,2419.72,2432.06,2412.73,2417.35,5768
2024-01-03 13:05:00,2417.35,2423.13,2406.55,2416.22,17936
2024-01-03 13:10:00,2416.22,2418.76,2409.5,2417.78,26990
2024-01-03 13:15:00,2417.78,2419.96,2414.04,2415.05,17326
2024-01-03 13:20:00,2415.05,2418.57,2402.47,2417.35,23842
2024-01-03 13:25:00,2417.35,2423.14,2414.16,2417.14,23692
2024-01-03 13:30:00,2417.14,2418.87,2407.09,2414.32,6218
2024-01-03 13:35:00,2414.32,2420.91,2411.86,2414.08,15747
2024-01-03 13:40:00,2414.08,2420.35,2408.95,2416.79,11549
2024-01-03 13:45:00,2416.79,2426.23,2407.4,2413.41,16659
2024-01-03 13:50:00,2413.41,2417.54,2405.92,2416.37,33334
2024-01-03 13:55:00,2416.37,2418.34,2400.93,2417.37,22452
2024-01-03 14:00:00,2417.37,2427.65,2414.43,2416.84,41282
2024-01-03 14:05:00,2416.84,2425.07,2413.33,2419.4,62300
2024-01-03 14:10:00,2419.4,2422.01,2410.42,2417.38,23033
2024-01-03 14:15:00,2417.38,2418.85,2416.58,2418.26,77033
2024-01-03 14:20:00,2418.26,2418.31,2412.21,2417.63,34620
2024-01-03 14:25:00,2417.63,2420.0,2415.45,2419.26,18335
2024-01-03 14:30:00,2419.26,2420.57,2416.64,2419.19,25882
2024-01-03 14:35:00,2419.19,2421.73,2418.5,2419.04,37848
2024-01-03 14:40:00,2419.04,2432.95,2410.05,2415.28,84447
2024-01-03 14:45:00,2415.28,2422.17,2406.47,2412.2,57184
2024-01-03 14:50:00,2412.2,2416.52,2408.89,2410.73,72696
2024-01-03 14:55:00,2410.73,2412.03,2408.56,2409.63,144655
2024-01-03 15:00:00,2409.63,2420.76,2407.31,2409.09,17475
2024-01-03 15:05:00,2409.09,2411.4,2403.2,2407.87,4217
2024-01-03 15:10:00,2407.87,2417.82,2400.08,2403.89,94517
2024-01-03 15:15:00,2403.89,2414.35,2392.07,2404.88,16165
2024-01-03 15:20:00,2404.88,2410.68,2403.41,2408.69,27041
2024-01-03 15:25:00,2408.69,2412.27,2400.74,2408.08,4790
2024-01-04 09:15:00,2408.08,2410.35,2406.01,2407.82,3529
2024-01-04 09:20:00,2407.82,2410.13,2399.95,2408.24,19904
2024-01-04 09:25:00,2408.24,2409.66,2394.27,2406.84,102247
2024-01-04 09:30:00,2406.84,2413.1,2405.23,2409.04,29886
2024-01-04 09:35:00,2409.04,2409.73,2404.27,2408.91,19502
2024-01-04 09:40:00,2408.91,2409.41,2403.0,2406.6,28832
2024-01-04 09:45:00,2406.6,2411.74,2398.89,2405.59,71054
2024-01-04 09:50:00,2405.59,2415.18,2402.55,2407.25,4548
2024-01-04 09:55:00,2407.25,2417.79,2400.1,2409.36,13939
2024-01-04 10:00:00,2409.36,2419.02,2404.68,2413.16,15643
2024-01-04 10:05:00,2413.16,2414.98,2409.47,2410.09,10751
2024-01-04 10:10:00,2410.09,2412.34,2404.8,2409.41,35820
2024-01-04 10:15:00,2409.41,2410.49,2401.97,2408.49,49131
2024-01-04 10:20:00,2408.49,2409.78,2394.02,2407.85,12706
2024-01-04 10:25:00,2407.85,2411.07,2402.91,2406.85,27869
2024-01-04 10:30:00,2406.85,2409.92,2397.45,2403.3,33037
2024-01-04 10:35:00,2403.3,2410.75,2393.8,2405.71,9976
2024-01-04 10:40:00,2405.71,2419.08,2392.28,2406.7,231574
2024-01-04 10:45:00,2406.7,2407.61,2403.25,2407.18,17299
2024-01-04 10:50:00,2407.18,2416.98,2400.37,2411.97,55782
2024-01-04 10:55:00,2411.97,2418.81,2407.11,2414.35,47170
2024-01-04 11:00:00,2414.35,2420.83,2408.41,2414.04,18950
2024-01-04 11:05:00,2414.04,2421.43,2408.7,2416.91,11513
2024-01-04 11:10:00,2416.91,2419.33,2411.66,2419.05,25676
2024-01-04 11:15:00,2419.05,2419.68,2414.0,2416.1,26995
2024-01-04 11:20:00,2416.1,2421.63,2412.53,2415.15,38766
2024-01-04 11:25:00,2415.15,2417.54,2408.7,2414.17,26890
2024-01-04 11:30:00,2414.17,2417.9,2406.52,2412.08,9444
2024-01-04 11:35:00,2412.08,2412.94,2406.44,2409.86,71853
2024-01-04 11:40:00,2409.86,2412.14,2404.31,2409.18,104368
2024-01-04 11:45:00,2409.18,2415.57,2407.38,2411.16,1764
2024-01-04 11:50:00,2411.16,2421.27,2397.82,2409.4,40058
2024-01-04 11:55:00,2409.4,2423.39,2408.46,2412.47,20911
2024-01-04 12:00:00,2412.47,2415.33,2410.26,2411.55,57872
2024-01-04 12:05:00,2411.55,2416.34,2404.85,2407.15,58010
2024-01-04 12:10:00,2407.15,2408.12,2395.5,2404.68,29841
2024-01-04 12:15:00,2404.68,2414.16,2401.02,2402.97,13112
2024-01-04 12:20:00,2402.97,2413.4,2402.11,2402.72,15427
2024-01-04 12:25:00,2402.72,2412.5,2399.24,2402.92,61839
2024-01-04 12:30:00,2402.92,2407.69,2401.82,2406.5,13932
2024-01-04 12:35:00,2406.5,2411.6,2401.42,2409.95,16407
2024-01-04 12:40:00,2409.95,2413.26,2407.14,2409.63,86216
2024-01-04 12:45:00,2409.63,2412.06,2402.96,2406.4,22086
2024-01-04 12:50:00,2406.4,2408.83,2401.55,2407.98,44564
2024-01-04 12:55:00,2407.98,2423.68,2404.52,2405.1,11170
2024-01-04 13:00:00,2405.1,2413.47,2401.83,2410.15,26458
2024-01-04 13:05:00,2410.15,2412.29,2408.85,2409.31,26045
2024-01-04 13:10:00,2409.31,2411.91,2406.09,2410.49,20411
2024-01-04 13:15:00,2410.49,2413.45,2407.11,2411.98,8955
2024-01-04 13:20:00,2411.98,2417.2,2411.2,2412.32,13521
2024-01-04 13:25:00,2412.32,2414.91,2409.89,2412.12,26975
2024-01-04 13:30:00,2412.12,2412.15,2408.04,2408.22,22355
2024-01-04 13:35:00,2408.22,2416.43,2401.67,2410.46,11829
2024-01-04 13:40:00,2410.46,2416.16,2408.94,2410.19,59911
2024-01-04 13:45:00,2410.19,2416.08,2409.22,2412.71,4677
2024-01-04 13:50:00,2412.71,2417.47,2401.24,2407.9,7646
2024-01-04 13:55:00,2407.9,2414.54,2400.83,2407.63,31533
2024-01-04 14:00:00,2407.63,2408.25,2402.57,2404.98,14386
2024-01-04 14:05:00,2404.98,2412.72,2398.37,2405.55,25516
2024-01-04 14:10:00,2405.55,2416.0,2395.41,2408.31,14187
2024-01-04 14:15:00,2408.31,2417.0,2407.47,2413.84,18846
2024-01-04 14:20:00,2413.84,2418.9,2412.22,2414.21,51917
2024-01-04 14:25:00,2414.21,2419.57,2411.24,2415.01,65447
2024-01-04 14:30:00,2415.01,2426.43,2412.04,2417.62,8483
2024-01-04 14:35:00,2417.62,2425.55,2413.43,2417.3,17537
2024-01-04 14:40:00,2417.3,2425.27,2410.49,2419.9,13188
2024-01-04 14:45:00,2419.9,2425.83,2417.64,2419.29,34374
2024-01-04 14:50:00,2419.29,2424.44,2408.91,2417.49,46404
2024-01-04 14:55:00,2417.49,2419.95,2411.89,2419.52,53982
2024-01-04 15:00:00,2419.52,2425.01,2413.66,2422.48,17706
2024-01-04 15:05:00,2422.48,2432.67,2420.33,2424.14,90799
2024-01-04 15:10:00,2424.14,2428.78,2413.09,2420.11,70077
2024-01-04 15:15:00,2420.11,2421.24,2414.71,2420.1,28301
2024-01-04 15:20:00,2420.1,2433.0,2415.12,2424.44,10878
2024-01-04 15:25:00,2424.44,2430.91,2417.69,2428.16,46977
2024-01-05 09:15:00,2428.16,2430.62,2419.8,2424.7,15055
2024-01-05 09:20:00,2424.7,2431.41,2419.87,2425.75,9160
2024-01-05 09:25:00,2425.75,2434.26,2415.51,2428.35,7866
2024-01-05 09:30:00,2428.35,2439.78,2425.15,2432.87,11202
2024-01-05 09:35:00,2432.87,2437.31,2425.28,2429.79,28650
2024-01-05 09:40:00,2429.79,2435.12,2421.82,2428.29,25628
2024-01-05 09:45:00,2428.29,2437.42,2426.98,2432.52,25551
2024-01-05 09:50:00,2432.52,2438.28,2416.56,2434.24,51920
2024-01-05 09:55:00,2434.24,2440.91,2428.57,2435.36,30745
2024-01-05 10:00:00,2435.36,2439.8,2427.75,2437.35,47396
2024-01-05 10:05:00,2437.35,2443.0,2425.14,2439.22,49734
2024-01-05 10:10:00,2439.22,2443.27,2437.74,2441.89,15097
2024-01-05 10:15:00,2441.89,2448.4,2435.87,2446.31,3989
2024-01-05 10:20:00,2446.31,2449.43,2434.15,2447.39,28748
2024-01-05 10:25:00,2447.39,2453.52,2440.58,2450.42,30006
2024-01-05 10:30:00,2450.42,2465.04,2446.09,2451.93,21471
2024-01-05 10:35:00,2451.93,2455.8,2451.22,2455.17,22074
2024-01-05 10:40:00,2455.17,2456.2,2451.58,2454.83,5897
2024-01-05 10:45:00,2454.83,2472.63,2452.11,2456.14,6472
2024-01-05 10:50:00,2456.14,2463.61,2449.55,2458.95,50936
2024-01-05 10:55:00,2458.95,2469.29,2449.84,2461.09,18033
2024-01-05 11:00:00,2461.09,2467.42,2455.6,2461.36,8328
2024-01-05 11:05:00,2461.36,2468.82,2454.45,2459.94,8868
2024-01-05 11:10:00,2459.94,2460.59,2448.13,2460.21,44803
2024-01-05 11:15:00,2460.21,2468.21,2456.22,2457.6,24603
2024-01-05 11:20:00,2457.6,2467.03,2456.13,2458.54,16834
2024-01-05 11:25:00,2458.54,2462.17,2453.76,2455.55,80426
2024-01-05 11:30:00,2455.55,2458.43,2450.01,2458.33,6204
2024-01-05 11:35:00,2458.33,2461.03,2451.06,2454.34,5897
2024-01-05 11:40:00,2454.34,2456.12,2446.95,2451.4,5534
2024-01-05 11:45:00,2451.4,2460.8,2451.06,2453.25,43486
2024-01-05 11:50:00,2453.25,2463.0,2449.94,2452.33,12200
2024-01-05 11:55:00,2452.33,2462.62,2450.12,2450.64,69538
2024-01-05 12:00:00,2450.64,2457.22,2448.13,2449.85,13950
2024-01-05 12:05:00,2449.85,2457.27,2435.43,2446.37,5734
2024-01-05 12:10:00,2446.37,2452.81,2440.49,2444.7,108003
2024-01-05 12:15:00,2444.7,2446.43,2440.21,2441.6,74671
2024-01-05 12:20:00,2441.6,2449.1,2438.77,2446.22,10970
2024-01-05 12:25:00,2446.22,2455.79,2435.71,2440.99,17307
2024-01-05 12:30:00,2440.99,2448.39,2439.32,2443.09,32242
2024-01-05 12:35:00,2443.09,2444.86,2434.09,2439.85,35930
2024-01-05 12:40:00,2439.85,2448.51,2427.55,2441.55,35169
2024-01-05 12:45:00,2441.55,2455.53,2435.5,2444.98,21106
2024-01-05 12:50:00,2444.98,2450.7,2442.5,2448.4,8101
2024-01-05 12:55:00,2448.4,2456.31,2447.11,2450.71,17898
2024-01-05 13:00:00,2450.71,2453.93,2444.12,2446.74,29559
2024-01-05 13:05:00,2446.74,2449.88,2442.59,2447.57,46832
2024-01-05 13:10:00,2447.57,2454.71,2445.86,2449.92,14810
2024-01-05 13:15:00,2449.92,2455.68,2442.83,2446.17,24056
2024-01-05 13:20:00,2446.17,2450.36,2437.78,2445.12,13935
2024-01-05 13:25:00,2445.12,2451.22,2441.85,2450.3,7747
2024-01-05 13:30:00,2450.3,2467.0,2448.87,2453.2,11805
2024-01-05 13:35:00,2453.2,2453.77,2446.51,2450.09,52834
2024-01-05 13:40:00,2450.09,2461.55,2448.21,2454.48,20109
2024-01-05 13:45:00,2454.48,2457.04,2451.12,2455.27,7816
2024-01-05 13:50:00,2455.27,2455.27,2450.14,2454.16,15372
2024-01-05 13:55:00,2454.16,2464.01,2446.48,2457.5,26137
2024-01-05 14:00:00,2457.5,2461.78,2442.3,2456.0,19845
2024-01-05 14:05:00,2456.0,2460.6,2445.3,2457.08,11182
2024-01-05 14:10:00,2457.08,2463.49,2454.06,2456.1,33072
2024-01-05 14:15:00,2456.1,2460.92,2451.01,2457.83,34047
2024-01-05 14:20:00,2457.83,2462.08,2447.33,2457.61,6671
2024-01-05 14:25:00,2457.61,2465.99,2454.88,2458.07,59516
2024-01-05 14:30:00,2458.07,2459.77,2448.21,2454.56,17655
2024-01-05 14:35:00,2454.56,2462.22,2446.83,2454.55,22234
2024-01-05 14:40:00,2454.55,2458.68,2448.53,2456.79,40623
2024-01-05 14:45:00,2456.79,2465.08,2453.08,2457.21,15269
2024-01-05 14:50:00,2457.21,2461.45,2456.41,2460.64,27170
2024-01-05 14:55:00,2460.64,2481.45,2457.47,2467.84,109269
2024-01-05 15:00:00,2467.84,2474.35,2463.92,2465.75,109469
2024-01-05 15:05:00,2465.75,2468.99,2465.54,2465.58,7807
2024-01-05 15:10:00,2465.58,2468.51,2458.91,2465.02,35884
2024-01-05 15:15:00,2465.02,2466.03,2463.54,2464.36,4927
2024-01-05 15:20:00,2464.36,2471.66,2463.07,2465.25,49857
2024-01-05 15:25:00,2465.25,2465.61,2462.11,2465.26,197872
2024-01-08 09:15:00,2465.26,2476.72,2462.31,2463.52,12302
2024-01-08 09:20:00,2463.52,2468.06,2462.05,2464.11,24457
2024-01-08 09:25:00,2464.11,2467.95,2456.44,2464.55,23360
2024-01-08 09:30:00,2464.55,2465.45,2457.2,2465.14,11646
2024-01-08 09:35:00,2465.14,2469.33,2464.13,2468.12,97096
2024-01-08 09:40:00,2468.12,2477.95,2465.23,2473.98,79027
2024-01-08 09:45:00,2473.98,2486.6,2471.73,2478.3,17221
2024-01-08 09:50:00,2478.3,2486.91,2469.7,2477.44,45173
2024-01-08 09:55:00,2477.44,2495.85,2467.64,2475.53,3980
2024-01-08 10:00:00,2475.53,2482.33,2473.09,2477.04,6767
2024-01-08 10:05:00,2477.04,2486.06,2472.9,2479.56,17821
2024-01-08 10:10:00,2479.56,2484.26,2473.29,2478.41,22950
2024-01-08 10:15:00,2478.41,2479.71,2465.54,2475.06,7567
2024-01-08 10:20:00,2475.06,2479.24,2465.66,2474.5,13846
2024-01-08 10:25:00,2474.5,2482.94,2470.06,2473.97,12863
2024-01-08 10:30:00,2473.97,2476.64,2467.1,2475.49,10074
2024-01-08 10:35:00,2475.49,2481.7,2470.04,2477.38,20881
2024-01-08 10:40:00,2477.38,2480.2,2473.74,2476.36,33759
2024-01-08 10:45:00,2476.36,2481.18,2469.48,2476.9,83316
2024-01-08 10:50:00,2476.9,2483.68,2474.62,2475.64,28663
2024-01-08 10:55:00,2475.64,2475.78,2472.71,2473.52,19990
2024-01-08 11:00:00,2473.52,2478.29,2471.11,2474.07,8299
2024-01-08 11:05:00,2474.07,2474.17,2471.81,2472.25,21724
2024-01-08 11:10:00,2472.25,2487.18,2467.31,2470.14,14468
2024-01-08 11:15:00,2470.14,2475.57,2458.86,2467.29,150224
2024-01-08 11:20:00,2467.29,2473.31,2465.31,2468.36,10673
2024-01-08 11:25:00,2468.36,2480.7,2459.81,2471.42,58830
2024-01-08 11:30:00,2471.42,2482.57,2464.36,2475.14,31972
2024-01-08 11:35:00,2475.14,2478.72,2473.37,2477.95,175881
2024-01-08 11:40:00,2477.95,2482.24,2475.19,2475.51,22892
2024-01-08 11:45:00,2475.51,2478.27,2467.3,2475.5,7857
2024-01-08 11:50:00,2475.5,2487.25,2466.56,2476.74,50171
2024-01-08 11:55:00,2476.74,2482.94,2474.74,2477.58,32017
2024-01-08 12:00:00,2477.58,2480.6,2472.31,2478.31,36168
2024-01-08 12:05:00,2478.31,2480.02,2477.34,2478.39,27179
2024-01-08 12:10:00,2478.39,2485.98,2476.1,2482.75,41109
2024-01-08 12:15:00,2482.75,2490.57,2480.08,2483.01,24728
2024-01-08 12:20:00,2483.01,2487.71,2477.29,2478.24,11691
2024-01-08 12:25:00,2478.24,2483.42,2473.91,2478.79,32096
2024-01-08 12:30:00,2478.79,2479.44,2476.51,2477.66,9704
2024-01-08 12:35:00,2477.66,2486.35,2473.56,2473.61,26285
2024-01-08 12:40:00,2473.61,2473.76,2460.15,2469.12,80642
2024-01-08 12:45:00,2469.12,2474.95,2464.72,2471.32,45575
2024-01-08 12:50:00,2471.32,2473.82,2457.89,2466.83,13388
2024-01-08 12:55:00,2466.83,2471.58,2462.7,2464.97,70988
2024-01-08 13:00:00,2464.97,2476.08,2449.4,2465.97,5211
2024-01-08 13:05:00,2465.97,2467.88,2459.77,2467.2,25798
2024-01-08 13:10:00,2467.2,2472.47,2460.72,2469.69,15130
2024-01-08 13:15:00,2469.69,2475.64,2467.48,2468.76,15408
2024-01-08 13:20:00,2468.76,2470.75,2465.61,2470.05,23265
2024-01-08 13:25:00,2470.05,2474.16,2460.41,2466.51,9917
2024-01-08 13:30:00,2466.51,2476.06,2462.89,2467.34,43861
2024-01-08 13:35:00,2467.34,2470.48,2456.16,2466.1,72709
2024-01-08 13:40:00,2466.1,2477.83,2460.88,2467.17,16040
2024-01-08 13:45:00,2467.17,2468.84,2458.43,2465.94,7006
2024-01-08 13:50:00,2465.94,2473.3,2460.68,2469.25,134001
2024-01-08 13:55:00,2469.25,2474.29,2464.48,2473.22,68678
2024-01-08 14:00:00,2473.22,2478.17,2467.47,2472.85,12861
2024-01-08 14:05:00,2472.85,2482.28,2463.76,2475.11,67501
2024-01-08 14:10:00,2475.11,2476.47,2471.74,2472.57,39912
2024-01-08 14:15:00,2472.57,2477.09,2465.76,2474.67,21479
2024-01-08 14:20:00,2474.67,2475.09,2467.79,2474.65,39588
2024-01-08 14:25:00,2474.65,2483.12,2474.63,2479.36,16633
2024-01-08 14:30:00,2479.36,2479.45,2470.87,2477.97,5662
2024-01-08 14:35:00,2477.97,2479.98,2474.9,2477.75,24521
2024-01-08 14:40:00,2477.75,2482.9,2463.55,2478.09,22351
2024-01-08 14:45:00,2478.09,2483.91,2469.71,2476.48,29511
2024-01-08 14:50:00,2476.48,2486.1,2469.86,2475.35,8277
2024-01-08 14:55:00,2475.35,2482.28,2468.07,2473.62,14888
2024-01-08 15:00:00,2473.62,2479.77,2472.81,2478.07,26781
2024-01-08 15:05:00,2478.07,2486.71,2467.05,2482.6,34816
2024-01-08 15:10:00,2482.6,2487.05,2480.44,2484.96,8759
2024-01-08 15:15:00,2484.96,2486.27,2483.97,2485.36,11369
2024-01-08 15:20:00,2485.36,2493.55,2479.37,2483.44,7934
2024-01-08 15:25:00,2483.44,2494.21,2479.27,2487.97,41105
2024-01-09 09:15:00,2487.97,2489.14,2483.75,2487.19,22137
2024-01-09 09:20:00,2487.19,2498.66,2486.99,2491.82,79804
2024-01-09 09:25:00,2491.82,2501.34,2484.35,2489.73,21587
2024-01-09 09:30:00,2489.73,2492.47,2487.21,2489.56,11383
2024-01-09 09:35:00,2489.56,2499.22,2485.8,2493.6,32787
2024-01-09 09:40:00,2493.6,2498.84,2487.88,2490.92,6142
2024-01-09 09:45:00,2490.92,2498.94,2488.74,2490.57,11662
2024-01-09 09:50:00,2490.57,2500.91,2489.95,2493.0,20281
2024-01-09 09:55:00,2493.0,2505.6,2488.67,2493.57,21828
2024-01-09 10:00:00,2493.57,2494.78,2484.92,2490.04,21391
2024-01-09 10:05:00,2490.04,2492.74,2478.9,2491.67,13024
2024-01-09 10:10:00,2491.67,2496.63,2488.72,2493.38,12595
2024-01-09 10:15:00,2493.38,2496.33,2488.17,2496.22,8352
